InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Year,Month,Day
566625,23132,SMALL IVORY HEART WALL ORGANISER,3,2011-09-14 09:38:00,5.75,14911,EIRE,17.25,2011,9,14
557896,79321,CHILLI LIGHTS,4,2011-06-23 14:22:00,5.75,17611,United Kingdom,23.0,2011,6,23
565926,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-09-08 10:02:00,1.25,13305,United Kingdom,15.0,2011,9,8
579146,23202,JUMBO BAG VINTAGE LEAF,3,2011-11-28 13:14:00,2.08,16347,United Kingdom,6.24,2011,11,28
569215,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-10-02 12:30:00,0.83,13571,United Kingdom,6.64,2011,10,2
580399,48185,DOORMAT FAIRY CAKE,1,2011-12-04 11:45:00,8.25,13471,United Kingdom,8.25,2011,12,4
547069,22443,GROW YOUR OWN HERBS SET OF 3,2,2011-03-20 13:52:00,7.95,16710,United Kingdom,15.9,2011,3,20
578017,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2011-11-22 13:07:00,2.95,13569,United Kingdom,2.95,2011,11,22
572295,79191C,RETRO PLASTIC ELEPHANT TRAY,4,2011-10-23 13:49:00,0.85,16686,United Kingdom,3.4,2011,10,23
537758,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-12-08 11:41:00,2.1,16122,United Kingdom,12.600000000000001,2010,12,8
560884,21933,PINK VINTAGE PAISLEY PICNIC BAG,50,2011-07-21 16:12:00,1.65,13694,United Kingdom,82.5,2011,7,21
540415,84988,SET OF 72 PINK HEART PAPER DOILIES,6,2011-01-07 10:47:00,1.45,16889,United Kingdom,8.7,2011,1,7
542898,82580,BATHROOM METAL SIGN,1,2011-02-01 14:01:00,0.55,16110,United Kingdom,0.55,2011,2,1
545445,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-02 16:26:00,4.95,17738,United Kingdom,14.850000000000001,2011,3,2
544479,21949,SET OF 6 STRAWBERRY CHOPSTICKS,120,2011-02-21 10:28:00,1.06,14646,Netherlands,127.2,2011,2,21
577500,22357,KINGS CHOICE BISCUIT TIN,1,2011-11-20 12:30:00,4.25,14052,United Kingdom,4.25,2011,11,20
552332,20676,RED RETROSPOT BOWL,8,2011-05-09 10:24:00,1.25,13908,United Kingdom,10.0,2011,5,9
539050,20966,SANDWICH BATH SPONGE,1,2010-12-15 16:21:00,1.25,12577,France,1.25,2010,12,15
566443,46000S,POLYESTER FILLER PAD 40x40cm,4,2011-09-12 15:31:00,1.45,17071,United Kingdom,5.8,2011,9,12
542864,22223,CAKE PLATE LOVEBIRD PINK,24,2011-02-01 12:03:00,1.95,13802,United Kingdom,46.8,2011,2,1
565857,21915,RED  HARMONICA IN BOX ,12,2011-09-07 14:13:00,1.25,14911,EIRE,15.0,2011,9,7
567941,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-09-22 18:24:00,11.95,13519,United Kingdom,23.9,2011,9,22
566018,22211,WOOD STAMP SET FLOWERS,1,2011-09-08 12:42:00,0.83,13137,United Kingdom,0.83,2011,9,8
567768,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-09-22 11:17:00,2.08,15950,United Kingdom,20.8,2011,9,22
557275,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-06-19 11:45:00,4.15,15544,United Kingdom,16.6,2011,6,19
541256,21531,RED RETROSPOT SUGAR JAM BOWL,2,2011-01-16 14:36:00,2.55,13048,United Kingdom,5.1,2011,1,16
572873,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-10-26 13:27:00,3.75,12820,United Kingdom,15.0,2011,10,26
540516,22231,JIGSAW TREE WITH BIRDHOUSE,1,2011-01-09 12:01:00,1.45,16326,United Kingdom,1.45,2011,1,9
548533,22348,TEA BAG PLATE RED RETROSPOT,24,2011-03-31 17:17:00,0.85,13883,United Kingdom,20.4,2011,3,31
581133,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2011-12-07 12:55:00,0.19,14904,United Kingdom,4.5600000000000005,2011,12,7
554040,21877,HOME SWEET HOME MUG,12,2011-05-20 14:35:00,1.25,15290,United Kingdom,15.0,2011,5,20
551655,22676,FRENCH BLUE METAL DOOR SIGN 1,1,2011-05-03 12:07:00,1.25,17757,United Kingdom,1.25,2011,5,3
559656,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-07-11 12:57:00,1.25,13675,United Kingdom,15.0,2011,7,11
558812,22627,MINT KITCHEN SCALES,2,2011-07-04 11:35:00,8.5,16265,United Kingdom,17.0,2011,7,4
569089,22750,FELTCRAFT PRINCESS LOLA DOLL,2,2011-09-30 12:03:00,3.75,13764,United Kingdom,7.5,2011,9,30
574077,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1,2011-11-02 15:56:00,4.25,17999,United Kingdom,4.25,2011,11,2
579168,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,15,2011-11-28 14:12:00,0.29,17806,United Kingdom,4.35,2011,11,28
565682,47593B,SCOTTIE DOGS BABY BIB,6,2011-09-06 10:42:00,0.39,14796,United Kingdom,2.34,2011,9,6
575902,21238,RED RETROSPOT CUP,8,2011-11-11 15:20:00,0.85,15544,United Kingdom,6.8,2011,11,11
554062,22563,HAPPY STENCIL CRAFT,12,2011-05-22 10:21:00,1.25,13654,United Kingdom,15.0,2011,5,22
541429,21934,SKULL SHOULDER BAG,10,2011-01-18 09:44:00,1.65,14688,United Kingdom,16.5,2011,1,18
557674,21086,SET/6 RED SPOTTY PAPER CUPS,216,2011-06-22 10:19:00,0.53,16422,United Kingdom,114.48,2011,6,22
571197,20981,12 PENCILS TALL TUBE WOODLAND,3,2011-10-14 12:08:00,0.85,16413,United Kingdom,2.55,2011,10,14
556728,23236,DOILEY STORAGE TIN,3,2011-06-14 11:36:00,2.89,15719,United Kingdom,8.67,2011,6,14
539099,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2010-12-16 10:30:00,1.95,16670,United Kingdom,11.7,2010,12,16
566819,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-09-15 11:25:00,4.95,17214,United Kingdom,9.9,2011,9,15
555862,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-07 14:28:00,1.65,12757,Portugal,16.5,2011,6,7
543250,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-02-04 14:46:00,4.95,13911,United Kingdom,14.850000000000001,2011,2,4
572194,22186,RED STAR CARD HOLDER,2,2011-10-21 11:43:00,1.95,17832,United Kingdom,3.9,2011,10,21
580167,85049A,TRADITIONAL CHRISTMAS RIBBONS,48,2011-12-02 11:28:00,1.25,17386,United Kingdom,60.0,2011,12,2
558888,22727,ALARM CLOCK BAKELIKE RED ,2,2011-07-04 15:29:00,3.75,14056,United Kingdom,7.5,2011,7,4
566913,22952,60 CAKE CASES VINTAGE CHRISTMAS,7,2011-09-15 14:07:00,0.55,17602,United Kingdom,3.8500000000000005,2011,9,15
579741,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-11-30 14:33:00,1.95,16910,United Kingdom,1.95,2011,11,30
550957,23199,JUMBO BAG APPLES,1,2011-04-21 16:37:00,2.08,18283,United Kingdom,2.08,2011,4,21
569148,22867,HAND WARMER BIRD DESIGN,12,2011-09-30 15:52:00,2.1,16613,United Kingdom,25.200000000000003,2011,9,30
553485,22265,EASTER DECORATION NATURAL CHICK,8,2011-05-17 12:25:00,0.65,13208,United Kingdom,5.2,2011,5,17
540538,15060B,FAIRY CAKE DESIGN UMBRELLA,1,2011-01-09 14:36:00,3.75,17841,United Kingdom,3.75,2011,1,9
577545,23084,RABBIT NIGHT LIGHT,3,2011-11-20 14:43:00,2.08,16931,United Kingdom,6.24,2011,11,20
571296,22966,GINGERBREAD MAN COOKIE CUTTER,4,2011-10-16 16:13:00,1.25,13760,United Kingdom,5.0,2011,10,16
541006,21155,RED RETROSPOT PEG BAG,6,2011-01-13 10:43:00,2.1,13993,United Kingdom,12.600000000000001,2011,1,13
542399,22938,CUPCAKE LACE PAPER SET 6,12,2011-01-27 15:38:00,1.95,15549,United Kingdom,23.4,2011,1,27
575747,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-11-11 10:19:00,0.83,12589,France,6.64,2011,11,11
571561,22550,HOLIDAY FUN LUDO,12,2011-10-18 10:02:00,3.75,14015,United Kingdom,45.0,2011,10,18
540149,84991,60 TEATIME FAIRY CAKE CASES,24,2011-01-05 11:00:00,0.55,12921,United Kingdom,13.200000000000001,2011,1,5
561655,22189,CREAM HEART CARD HOLDER,324,2011-07-28 16:00:00,2.31,18102,United Kingdom,748.44,2011,7,28
579146,48138,DOORMAT UNION FLAG,1,2011-11-28 13:14:00,8.25,16347,United Kingdom,8.25,2011,11,28
547684,20723,STRAWBERRY CHARLOTTE BAG,10,2011-03-24 14:46:00,0.85,12408,Belgium,8.5,2011,3,24
570233,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-10-09 13:58:00,8.25,16685,United Kingdom,8.25,2011,10,9
567280,22662,LUNCH BAG DOLLY GIRL DESIGN,100,2011-09-19 11:46:00,1.45,14646,Netherlands,145.0,2011,9,19
566005,22469,HEART OF WICKER SMALL,2,2011-09-08 11:56:00,1.65,16426,United Kingdom,3.3,2011,9,8
575366,20727,LUNCH BAG  BLACK SKULL.,10,2011-11-09 15:02:00,1.65,14621,United Kingdom,16.5,2011,11,9
553707,20969,RED FLORAL FELTCRAFT SHOULDER BAG,8,2011-05-18 15:26:00,3.75,16843,United Kingdom,30.0,2011,5,18
563578,23227,FILIGREE HEART BUTTERFLY WHITE ,24,2011-08-17 15:11:00,1.25,12949,United Kingdom,30.0,2011,8,17
548461,21242,RED RETROSPOT PLATE ,8,2011-03-31 12:08:00,1.69,14527,United Kingdom,13.52,2011,3,31
581381,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-12-08 12:54:00,1.25,16933,United Kingdom,7.5,2011,12,8
571461,23348,CHILDRENS TOY COOKING UTENSIL SET,1,2011-10-17 14:12:00,2.08,16932,United Kingdom,2.08,2011,10,17
566673,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-09-14 11:39:00,1.95,17728,United Kingdom,15.6,2011,9,14
570830,22553,PLASTERS IN TIN SKULLS,12,2011-10-12 13:20:00,1.65,14852,United Kingdom,19.799999999999997,2011,10,12
546883,22520,CHILDS GARDEN TROWEL BLUE ,12,2011-03-17 18:03:00,0.85,13707,United Kingdom,10.2,2011,3,17
554837,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-05-26 16:30:00,1.69,14584,United Kingdom,13.52,2011,5,26
544790,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,4,2011-02-23 12:27:00,2.95,16940,United Kingdom,11.8,2011,2,23
573276,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-10-28 13:14:00,1.25,13985,United Kingdom,20.0,2011,10,28
567854,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-09-22 13:37:00,0.42,14038,United Kingdom,10.08,2011,9,22
540469,22384,LUNCH BAG PINK POLKADOT,6,2011-01-07 14:04:00,1.65,12484,Spain,9.899999999999999,2011,1,7
579708,23084,RABBIT NIGHT LIGHT,48,2011-11-30 14:16:00,1.79,12682,France,85.92,2011,11,30
571743,22585,PACK OF 6 BIRDY GIFT TAGS,2,2011-10-19 10:38:00,1.25,15853,United Kingdom,2.5,2011,10,19
561863,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-07-31 10:40:00,1.25,17695,United Kingdom,30.0,2011,7,31
569563,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,24,2011-10-05 09:46:00,0.65,12481,Germany,15.600000000000001,2011,10,5
572475,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-10-24 13:37:00,4.95,15271,United Kingdom,9.9,2011,10,24
547840,22271,FELTCRAFT DOLL ROSIE,12,2011-03-27 10:56:00,2.95,15133,United Kingdom,35.400000000000006,2011,3,27
568226,79321,CHILLI LIGHTS,2,2011-09-26 10:39:00,5.75,16719,United Kingdom,11.5,2011,9,26
546423,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-03-13 12:39:00,1.69,14502,United Kingdom,10.14,2011,3,13
575583,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1,2011-11-10 11:55:00,0.85,14456,United Kingdom,0.85,2011,11,10
556671,22893,MINI CAKE STAND T-LIGHT HOLDER,11,2011-06-13 16:33:00,0.42,17841,United Kingdom,4.62,2011,6,13
538095,22573,STAR WOODEN CHRISTMAS DECORATION,3,2010-12-09 14:55:00,0.85,17097,Spain,2.55,2010,12,9
551283,22197,SMALL POPCORN HOLDER,6,2011-04-27 14:01:00,0.85,16755,United Kingdom,5.1,2011,4,27
557120,85015,SET OF 12  VINTAGE POSTCARD SET,24,2011-06-16 17:12:00,0.65,15669,United Kingdom,15.600000000000001,2011,6,16
546540,22752,SET 7 BABUSHKA NESTING BOXES,30,2011-03-14 15:05:00,7.65,15061,United Kingdom,229.5,2011,3,14
563638,22754,SMALL RED BABUSHKA NOTEBOOK ,3,2011-08-18 10:36:00,0.85,15311,United Kingdom,2.55,2011,8,18
574536,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-11-04 14:35:00,1.45,15707,United Kingdom,1.45,2011,11,4
543188,22302,COFFEE MUG PEARS  DESIGN,6,2011-02-04 11:45:00,2.55,12567,France,15.299999999999999,2011,2,4
546538,15044B,BLUE PAPER PARASOL ,6,2011-03-14 14:51:00,2.95,16327,United Kingdom,17.700000000000003,2011,3,14
575656,22727,ALARM CLOCK BAKELIKE RED ,16,2011-11-10 14:29:00,3.75,13319,United Kingdom,60.0,2011,11,10
568400,23058,CHRISTMAS HANGING SNOWFLAKE,12,2011-09-27 10:27:00,0.79,13644,United Kingdom,9.48,2011,9,27
545901,21662,VINTAGE GLASS COFFEE CADDY,2,2011-03-07 17:52:00,5.95,15834,United Kingdom,11.9,2011,3,7
581164,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-12-07 14:34:00,3.29,14395,United Kingdom,26.32,2011,12,7
540387,16237,SLEEPING CAT ERASERS,30,2011-01-06 17:58:00,0.21,16306,United Kingdom,6.3,2011,1,6
562931,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-08-10 16:19:00,0.42,14030,United Kingdom,10.08,2011,8,10
550515,22979,PANTRY WASHING UP BRUSH,3,2011-04-18 17:29:00,1.45,14502,United Kingdom,4.35,2011,4,18
552464,22541,MINI JIGSAW LEAP FROG,48,2011-05-09 15:12:00,0.42,12726,France,20.16,2011,5,9
537464,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-07 10:14:00,1.69,14907,United Kingdom,13.52,2010,12,7
557878,23125,6PC WOOD PLATE SET DISPOSABLE,7,2011-06-23 13:13:00,1.25,16940,United Kingdom,8.75,2011,6,23
551351,22673,FRENCH GARDEN SIGN BLUE METAL,24,2011-04-28 10:20:00,1.06,14298,United Kingdom,25.44,2011,4,28
539262,21889,WOODEN BOX OF DOMINOES,12,2010-12-16 14:35:00,1.25,15789,United Kingdom,15.0,2010,12,16
568162,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-25 12:32:00,4.95,14194,United Kingdom,19.8,2011,9,25
567213,72132,COLUMBIAN CUBE CANDLE,1,2011-09-19 11:04:00,1.95,14684,United Kingdom,1.95,2011,9,19
562890,20723,STRAWBERRY CHARLOTTE BAG,10,2011-08-10 12:11:00,0.85,14191,United Kingdom,8.5,2011,8,10
556489,22151,PLACE SETTING WHITE HEART,1,2011-06-12 13:59:00,0.42,14704,United Kingdom,0.42,2011,6,12
551268,90160D,PINK BOUDICCA LARGE BRACELET,1,2011-04-27 12:08:00,6.95,16965,United Kingdom,6.95,2011,4,27
577869,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,2011-11-22 11:34:00,1.25,13268,United Kingdom,7.5,2011,11,22
570210,23335,EGG FRYING PAN IVORY ,3,2011-10-09 10:48:00,2.08,13259,United Kingdom,6.24,2011,10,9
570856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-12 15:01:00,2.95,13464,United Kingdom,17.700000000000003,2011,10,12
558441,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-06-29 12:59:00,0.55,14606,United Kingdom,0.55,2011,6,29
C572226,23254,CHILDRENS CUTLERY DOLLY GIRL ,-1,2011-10-21 13:58:00,4.15,15321,United Kingdom,-4.15,2011,10,21
549577,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-04-11 08:16:00,1.25,14286,United Kingdom,15.0,2011,4,11
577742,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,2011-11-21 13:41:00,6.75,13755,United Kingdom,6.75,2011,11,21
552852,23054,RECYCLED ACAPULCO MAT LAVENDER,1,2011-05-11 15:08:00,8.25,16712,United Kingdom,8.25,2011,5,11
566396,23161,REGENCY CAKE FORK,12,2011-09-12 12:51:00,1.25,14292,United Kingdom,15.0,2011,9,12
579141,21064,BOOM BOX SPEAKER BOYS,1,2011-11-28 13:06:00,5.95,17019,United Kingdom,5.95,2011,11,28
569482,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-10-04 12:43:00,3.95,14184,United Kingdom,15.8,2011,10,4
566427,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-09-12 14:24:00,4.95,17433,United Kingdom,4.95,2011,9,12
577393,23020,GLASS  SONGBIRD STORAGE JAR,8,2011-11-18 17:06:00,11.15,14031,United Kingdom,89.2,2011,11,18
558115,23025,DRAWER KNOB VINTAGE GLASS BALL,6,2011-06-27 08:50:00,2.08,16003,United Kingdom,12.48,2011,6,27
538626,22746,POPPY'S PLAYHOUSE LIVINGROOM ,3,2010-12-13 12:57:00,2.1,17338,United Kingdom,6.300000000000001,2010,12,13
561036,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-07-24 11:54:00,0.55,13137,United Kingdom,2.2,2011,7,24
559308,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-07-07 13:05:00,2.95,13158,United Kingdom,17.700000000000003,2011,7,7
580960,71477,COLOURED GLASS STAR T-LIGHT HOLDER,2,2011-12-06 14:35:00,3.95,16016,United Kingdom,7.9,2011,12,6
550033,23199,JUMBO BAG APPLES,3,2011-04-14 11:45:00,2.08,15005,United Kingdom,6.24,2011,4,14
562037,22491,PACK OF 12 COLOURED PENCILS,12,2011-08-02 09:34:00,0.85,13023,United Kingdom,10.2,2011,8,2
537489,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2010-12-07 11:33:00,0.42,17017,United Kingdom,10.08,2010,12,7
578469,23158,SET OF 5 LUCKY CAT MAGNETS ,12,2011-11-24 12:36:00,2.08,12471,Germany,24.96,2011,11,24
544094,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-02-16 09:11:00,0.85,15810,United Kingdom,10.2,2011,2,16
576860,20757,RED DAISY POCKET BOOK ,3,2011-11-16 15:58:00,0.85,17602,United Kingdom,2.55,2011,11,16
553899,23175,REGENCY MILK JUG PINK ,6,2011-05-19 17:25:00,3.25,14292,United Kingdom,19.5,2011,5,19
556542,47566,PARTY BUNTING,3,2011-06-13 12:52:00,4.95,14719,United Kingdom,14.850000000000001,2011,6,13
559424,22185,SLATE TILE NATURAL HANGING,12,2011-07-08 12:14:00,1.65,18121,United Kingdom,19.799999999999997,2011,7,8
545872,85099F,JUMBO BAG STRAWBERRY,2,2011-03-07 14:51:00,1.95,15752,United Kingdom,3.9,2011,3,7
540834,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,24,2011-01-11 14:50:00,4.25,14733,United Kingdom,102.0,2011,1,11
544670,85186A,EASTER BUNNY GARLAND OF FLOWERS,2,2011-02-22 15:22:00,0.42,16161,United Kingdom,0.84,2011,2,22
571230,23567,EGG CUP HENRIETTA HEN PINK,12,2011-10-14 14:16:00,1.25,13717,United Kingdom,15.0,2011,10,14
547563,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-03-24 08:56:00,1.65,15651,United Kingdom,19.799999999999997,2011,3,24
538532,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-13 10:31:00,12.75,13209,United Kingdom,38.25,2010,12,13
561359,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-07-26 15:29:00,0.29,17160,United Kingdom,13.919999999999998,2011,7,26
579692,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2011-11-30 14:05:00,4.25,12433,Norway,102.0,2011,11,30
580399,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-12-04 11:45:00,4.25,13471,United Kingdom,8.5,2011,12,4
567721,85049E,SCANDINAVIAN REDS RIBBONS,72,2011-09-22 10:38:00,1.25,12409,Switzerland,90.0,2011,9,22
550924,POST,POSTAGE,1,2011-04-21 14:33:00,40.0,12664,Finland,40.0,2011,4,21
557125,22979,PANTRY WASHING UP BRUSH,204,2011-06-16 18:40:00,1.25,17450,United Kingdom,255.0,2011,6,16
544177,22907,PACK OF 20 NAPKINS PANTRY DESIGN,11,2011-02-16 14:27:00,0.85,13001,United Kingdom,9.35,2011,2,16
560644,23263,SET OF 3 WOODEN HEART DECORATIONS,4,2011-07-20 11:22:00,1.25,16271,United Kingdom,5.0,2011,7,20
562282,22431,WATERING CAN BLUE ELEPHANT,6,2011-08-04 10:38:00,1.95,13098,United Kingdom,11.7,2011,8,4
560650,21786,POLKADOT RAIN HAT ,4,2011-07-20 11:38:00,0.42,15529,United Kingdom,1.68,2011,7,20
561113,22475,SKULL DESIGN TV DINNER TRAY,1,2011-07-25 12:09:00,4.95,17841,United Kingdom,4.95,2011,7,25
547517,22355,CHARLOTTE BAG SUKI DESIGN,100,2011-03-23 14:33:00,0.72,12395,Belgium,72.0,2011,3,23
557614,22997,TRAVEL CARD WALLET UNION JACK,48,2011-06-21 13:22:00,0.42,16394,United Kingdom,20.16,2011,6,21
569496,21914,BLUE HARMONICA IN BOX ,12,2011-10-04 13:45:00,1.25,12395,Belgium,15.0,2011,10,4
543165,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2,2011-02-03 19:58:00,2.95,13230,United Kingdom,5.9,2011,2,3
569524,22078,RIBBON REEL LACE DESIGN ,2,2011-10-04 14:42:00,2.1,14506,United Kingdom,4.2,2011,10,4
569533,22866,HAND WARMER SCOTTY DOG DESIGN,4,2011-10-04 15:21:00,2.1,16374,United Kingdom,8.4,2011,10,4
573340,23491,VINTAGE JINGLE BELLS HEART,2,2011-10-30 11:55:00,8.25,14159,United Kingdom,16.5,2011,10,30
549555,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,2011-04-10 12:52:00,2.55,13606,United Kingdom,2.55,2011,4,10
567804,22454,MEASURING TAPE BABUSHKA RED,3,2011-09-22 12:13:00,2.95,17920,United Kingdom,8.850000000000001,2011,9,22
539262,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,2010-12-16 14:35:00,0.85,15789,United Kingdom,20.4,2010,12,16
553017,85095,THREE CANVAS LUGGAGE TAGS,8,2011-05-12 19:01:00,1.95,12757,Portugal,15.6,2011,5,12
568075,21231,SWEETHEART CERAMIC TRINKET BOX,1,2011-09-23 14:21:00,1.25,14652,United Kingdom,1.25,2011,9,23
578924,23570,TRADITIONAL PICK UP STICKS GAME ,3,2011-11-27 12:10:00,1.25,16983,United Kingdom,3.75,2011,11,27
554954,23200,JUMBO BAG PEARS,10,2011-05-27 14:50:00,1.95,14227,United Kingdom,19.5,2011,5,27
564752,23188,VINTAGE  2 METER FOLDING RULER,12,2011-08-30 10:07:00,1.65,16126,United Kingdom,19.799999999999997,2011,8,30
580752,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-12-06 09:56:00,4.95,12478,Greece,14.850000000000001,2011,12,6
549575,85130C,BEADED CRYSTAL HEART BLUE  LARGE,1,2011-04-10 16:04:00,1.65,13956,United Kingdom,1.65,2011,4,10
565450,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-09-04 15:22:00,3.75,17722,United Kingdom,15.0,2011,9,4
578292,22155,STAR DECORATION RUSTIC,18,2011-11-23 14:35:00,0.42,13174,United Kingdom,7.56,2011,11,23
568141,21327,SKULLS WRITING SET ,2,2011-09-25 11:21:00,1.65,16326,United Kingdom,3.3,2011,9,25
C538803,22508,DOORSTOP RETROSPOT HEART,-2,2010-12-14 11:55:00,3.75,16262,United Kingdom,-7.5,2010,12,14
578509,22492,MINI PAINT SET VINTAGE ,36,2011-11-24 13:17:00,0.65,12705,Germany,23.400000000000002,2011,11,24
568103,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-09-23 15:45:00,8.5,12518,Germany,17.0,2011,9,23
568211,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-09-25 15:59:00,0.29,13429,United Kingdom,6.959999999999999,2011,9,25
568325,23356,LOVE HOT WATER BOTTLE,6,2011-09-26 13:57:00,5.95,14667,United Kingdom,35.7,2011,9,26
538715,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2010-12-14 11:03:00,3.75,14907,United Kingdom,15.0,2010,12,14
554545,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-05-25 09:35:00,0.83,13102,United Kingdom,9.959999999999999,2011,5,25
560868,22427,ENAMEL FLOWER JUG CREAM,1,2011-07-21 14:14:00,5.95,14866,United Kingdom,5.95,2011,7,21
543476,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-08 15:24:00,12.75,13050,United Kingdom,38.25,2011,2,8
568994,22554,PLASTERS IN TIN WOODLAND ANIMALS,24,2011-09-29 16:52:00,1.65,12598,France,39.599999999999994,2011,9,29
578921,22543,MINI JIGSAW BAKE A CAKE ,6,2011-11-27 11:57:00,0.42,13596,United Kingdom,2.52,2011,11,27
539408,21883,STARS GIFT TAPE ,24,2010-12-17 12:56:00,0.19,12720,Germany,4.5600000000000005,2010,12,17
568211,21823,PAINTED METAL HEART WITH HOLLY BELL,48,2011-09-25 15:59:00,0.39,13429,United Kingdom,18.72,2011,9,25
555194,22090,PAPER BUNTING RETROSPOT,40,2011-06-01 11:13:00,2.55,16422,United Kingdom,102.0,2011,6,1
546218,21754,HOME BUILDING BLOCK WORD,2,2011-03-10 12:11:00,5.95,14667,United Kingdom,11.9,2011,3,10
546429,22560,TRADITIONAL MODELLING CLAY,2,2011-03-13 15:25:00,1.25,17611,United Kingdom,2.5,2011,3,13
543428,84849D,HOT BATHS SOAP HOLDER,3,2011-02-08 11:36:00,1.69,17787,United Kingdom,5.07,2011,2,8
C574065,22616,PACK OF 12 LONDON TISSUES ,-12,2011-11-02 14:43:00,0.39,13271,United Kingdom,-4.68,2011,11,2
571656,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-10-18 12:43:00,1.65,16393,United Kingdom,3.3,2011,10,18
537047,22866,HAND WARMER SCOTTY DOG DESIGN,5,2010-12-05 11:02:00,2.1,13069,United Kingdom,10.5,2010,12,5
557492,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-20 15:08:00,12.75,13717,United Kingdom,12.75,2011,6,20
575146,21495,SKULLS AND CROSSBONES WRAP,100,2011-11-08 15:45:00,0.42,17313,United Kingdom,42.0,2011,11,8
578270,84950,ASSORTED COLOUR T-LIGHT HOLDER,6,2011-11-23 13:39:00,1.38,14096,United Kingdom,8.28,2011,11,23
C562577,23207,LUNCH BAG ALPHABET DESIGN,-1,2011-08-07 13:09:00,1.65,15518,United Kingdom,-1.65,2011,8,7
536947,21843,RED RETROSPOT CAKE STAND,4,2010-12-03 12:29:00,10.95,13013,United Kingdom,43.8,2010,12,3
